"","num_id","s_id","E.Coli","Phosphorus","Nitrogen","dominant_landcover","Longitude","Latitude","Trend","percent_annual_change","Turbidity"
"1646",1646,"NAT-GY03",120,249,319,"Native",171.7861605,-42.35445854,"Worsening","0-1% worsening",333
"1647",1647,"NAT-GY03",120,249,249,"Native",171.7861605,-42.35445854,"Indeterminate","0-1% worsening",251
"1648",1648,"NAT-GY03",120,249,249,"Native",171.7861605,-42.35445854,"Indeterminate","0-1% worsening",120
"1649",1649,"NAT-GY03",120,249,249,"Native",171.7861605,-42.35445854,"Indeterminate","0-1% worsening",333
"1650",1650,"NAT-GY03",120,331,120,"Native",171.7861605,-42.35445854,"Indeterminate","1-2% improving",251
"1651",1651,"NAT-GY03",120,331,120,"Native",171.7861605,-42.35445854,"Indeterminate","1-2% improving",120
"1652",1652,"NAT-GY03",120,331,120,"Native",171.7861605,-42.35445854,"Indeterminate","1-2% improving",333
"1653",1653,"NAT-GY03",120,331,319,"Native",171.7861605,-42.35445854,"Worsening","0-1% worsening",251
"1654",1654,"NAT-GY03",120,331,319,"Native",171.7861605,-42.35445854,"Worsening","0-1% worsening",120
"1655",1655,"NAT-GY03",120,331,319,"Native",171.7861605,-42.35445854,"Worsening","0-1% worsening",333
"1656",1656,"NAT-GY04",120,249,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",331
"1657",1657,"NAT-GY04",120,249,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",120
"1658",1658,"NAT-GY04",120,249,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",250
"1659",1659,"NAT-GY04",120,120,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",331
"1660",1660,"NAT-GY04",120,120,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",120
"1661",1661,"NAT-GY04",120,120,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",250
"1662",1662,"NAT-GY04",120,249,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",331
"1663",1663,"NAT-GY04",120,249,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",120
"1664",1664,"NAT-GY04",120,249,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",250
"1665",1665,"NAT-GY04",120,249,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",331
"1666",1666,"NAT-GY04",120,249,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",120
"1667",1667,"NAT-GY04",120,249,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",250
"1668",1668,"NAT-GY04",120,120,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",331
"1669",1669,"NAT-GY04",120,120,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",120
"1670",1670,"NAT-GY04",120,120,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",250
"1671",1671,"NAT-GY04",120,330,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",331
"1672",1672,"NAT-GY04",120,330,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",120
"1673",1673,"NAT-GY04",120,330,249,"Native",169.297935,-43.94246432,"Improving","1-2% improving",250
"1674",1674,"NAT-GY04",120,330,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",331
"1675",1675,"NAT-GY04",120,330,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",120
"1676",1676,"NAT-GY04",120,330,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",250
"1677",1677,"NAT-GY04",120,120,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",331
"1678",1678,"NAT-GY04",120,120,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",120
"1679",1679,"NAT-GY04",120,120,317,"Native",169.297935,-43.94246432,"Improving","1-2% improving",250
"1680",1680,"NAT-GY04",120,330,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",331
"1681",1681,"NAT-GY04",120,330,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",120
"1682",1682,"NAT-GY04",120,330,119,"Native",169.297935,-43.94246432,"Indeterminate","0-1% improving",250
"1683",1683,"NAT-HM01",118,251,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",120
"1684",1684,"NAT-HM01",118,251,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",252
"1685",1685,"NAT-HM01",118,251,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",336
"1686",1686,"NAT-HM01",118,251,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",120
"1687",1687,"NAT-HM01",118,251,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",252
"1688",1688,"NAT-HM01",118,251,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",336
"1689",1689,"NAT-HM01",118,335,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",120
"1690",1690,"NAT-HM01",118,335,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",252
"1691",1691,"NAT-HM01",118,335,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",336
"1692",1692,"NAT-HM01",118,335,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",120
"1693",1693,"NAT-HM01",118,335,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",252
"1694",1694,"NAT-HM01",118,335,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",336
"1695",1695,"NAT-HM01",118,120,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",120
"1696",1696,"NAT-HM01",118,120,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",252
"1697",1697,"NAT-HM01",118,120,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",336
"1698",1698,"NAT-HM01",118,120,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",120
"1699",1699,"NAT-HM01",118,120,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",252
"1700",1700,"NAT-HM01",118,120,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",336
"1701",1701,"NAT-HM01",118,335,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",120
"1702",1702,"NAT-HM01",118,335,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",252
"1703",1703,"NAT-HM01",118,335,251,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",336
"1704",1704,"NAT-HM01",118,251,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",120
"1705",1705,"NAT-HM01",118,251,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",252
"1706",1706,"NAT-HM01",118,251,323,"Pastoral",175.348281,-38.26870551,"Worsening","0-1% worsening",336
"1707",1707,"NAT-HM01",118,120,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",120
"1708",1708,"NAT-HM01",118,120,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",252
"1709",1709,"NAT-HM01",118,120,120,"Pastoral",175.348281,-38.26870551,"Indeterminate","1-2% worsening",336
"1710",1710,"NAT-HM02",119,120,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",252
"1711",1711,"NAT-HM02",119,120,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",336
"1712",1712,"NAT-HM02",119,120,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",120
"1713",1713,"NAT-HM02",119,336,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",252
"1714",1714,"NAT-HM02",119,336,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",336
"1715",1715,"NAT-HM02",119,336,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",120
"1716",1716,"NAT-HM02",119,336,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",252
"1717",1717,"NAT-HM02",119,336,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",336
"1718",1718,"NAT-HM02",119,336,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",120
"1719",1719,"NAT-HM02",119,120,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",252
"1720",1720,"NAT-HM02",119,120,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",336
"1721",1721,"NAT-HM02",119,120,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",120
"1722",1722,"NAT-HM02",119,252,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",252
"1723",1723,"NAT-HM02",119,252,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",336
"1724",1724,"NAT-HM02",119,252,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",120
"1725",1725,"NAT-HM02",119,252,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",252
"1726",1726,"NAT-HM02",119,252,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",336
"1727",1727,"NAT-HM02",119,252,120,"Pastoral",175.1518664,-37.7985593,"Indeterminate","0-1% worsening",120
"1728",1728,"NAT-HM02",119,252,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",252
"1729",1729,"NAT-HM02",119,252,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",336
"1730",1730,"NAT-HM02",119,252,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",120
"1731",1731,"NAT-HM02",119,336,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",252
"1732",1732,"NAT-HM02",119,336,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",336
"1733",1733,"NAT-HM02",119,336,252,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",120
"1734",1734,"NAT-HM02",119,120,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",252
"1735",1735,"NAT-HM02",119,120,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",336
"1736",1736,"NAT-HM02",119,120,324,"Pastoral",175.1518664,-37.7985593,"Worsening","0-1% worsening",120
"1737",1737,"NAT-HM05",116,332,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",248
"1738",1738,"NAT-HM05",116,332,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",116
"1739",1739,"NAT-HM05",116,332,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",331
"1740",1740,"NAT-HM05",116,332,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",248
"1741",1741,"NAT-HM05",116,332,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",116
"1742",1742,"NAT-HM05",116,332,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",331
"1743",1743,"NAT-HM05",116,332,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",248
"1744",1744,"NAT-HM05",116,332,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",116
"1745",1745,"NAT-HM05",116,332,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",331
"1746",1746,"NAT-HM05",116,248,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",248
"1747",1747,"NAT-HM05",116,248,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",116
"1748",1748,"NAT-HM05",116,248,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",331
"1749",1749,"NAT-HM05",116,116,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",248
"1750",1750,"NAT-HM05",116,116,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",116
"1751",1751,"NAT-HM05",116,116,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",331
"1752",1752,"NAT-HM05",116,116,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",248
"1753",1753,"NAT-HM05",116,116,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",116
"1754",1754,"NAT-HM05",116,116,248,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",331
"1755",1755,"NAT-HM05",116,248,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",248
"1756",1756,"NAT-HM05",116,248,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",116
"1757",1757,"NAT-HM05",116,248,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",331
"1758",1758,"NAT-HM05",116,116,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",248
"1759",1759,"NAT-HM05",116,116,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",116
"1760",1760,"NAT-HM05",116,116,116,"Pastoral",175.7067882,-37.54662567,"Indeterminate","0-1% worsening",331
"1761",1761,"NAT-HM05",116,248,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",248
"1762",1762,"NAT-HM05",116,248,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",116
"1763",1763,"NAT-HM05",116,248,320,"Pastoral",175.7067882,-37.54662567,"Worsening","0-1% worsening",331
"1764",1764,"NAT-HM06",120,120,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",120
"1765",1765,"NAT-HM06",120,120,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",335
"1766",1766,"NAT-HM06",120,120,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",252
"1767",1767,"NAT-HM06",120,120,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",120
"1768",1768,"NAT-HM06",120,120,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",335
"1769",1769,"NAT-HM06",120,120,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",252
"1770",1770,"NAT-HM06",120,252,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",120
"1771",1771,"NAT-HM06",120,252,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",335
"1772",1772,"NAT-HM06",120,252,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",252
"1773",1773,"NAT-HM06",120,252,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",120
"1774",1774,"NAT-HM06",120,252,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",335
"1775",1775,"NAT-HM06",120,252,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",252
"1776",1776,"NAT-HM06",120,336,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",120
"1777",1777,"NAT-HM06",120,336,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",335
"1778",1778,"NAT-HM06",120,336,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",252
"1779",1779,"NAT-HM06",120,336,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",120
"1780",1780,"NAT-HM06",120,336,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",335
"1781",1781,"NAT-HM06",120,336,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",252
"1782",1782,"NAT-HM06",120,252,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",120
"1783",1783,"NAT-HM06",120,252,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",335
"1784",1784,"NAT-HM06",120,252,120,"Pastoral",175.7153067,-37.41479358,"Indeterminate","1-2% worsening",252
"1785",1785,"NAT-HM06",120,120,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",120
"1786",1786,"NAT-HM06",120,120,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",335
"1787",1787,"NAT-HM06",120,120,324,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% improving",252
"1788",1788,"NAT-HM06",120,336,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",120
"1789",1789,"NAT-HM06",120,336,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",335
"1790",1790,"NAT-HM06",120,336,252,"Pastoral",175.7153067,-37.41479358,"Indeterminate","0-1% worsening",252
"1791",1791,"NAT-HV01",109,37,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",325
"1792",1792,"NAT-HV01",109,37,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",109
"1793",1793,"NAT-HV01",109,37,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",241
"1794",1794,"NAT-HV01",109,238,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",325
"1795",1795,"NAT-HV01",109,238,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",109
"1796",1796,"NAT-HV01",109,238,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",241
"1797",1797,"NAT-HV01",109,238,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",325
"1798",1798,"NAT-HV01",109,238,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",109
"1799",1799,"NAT-HV01",109,238,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",241
"1800",1800,"NAT-HV01",109,322,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",325
"1801",1801,"NAT-HV01",109,322,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",109
"1802",1802,"NAT-HV01",109,322,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",241
"1803",1803,"NAT-HV01",109,322,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",325
"1804",1804,"NAT-HV01",109,322,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",109
"1805",1805,"NAT-HV01",109,322,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",241
"1806",1806,"NAT-HV01",109,322,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",325
"1807",1807,"NAT-HV01",109,322,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",109
"1808",1808,"NAT-HV01",109,322,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",241
"1809",1809,"NAT-HV01",109,238,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",325
"1810",1810,"NAT-HV01",109,238,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",109
"1811",1811,"NAT-HV01",109,238,37,"Native",176.3040086,-39.81786414,"Indeterminate",">2% improving",241
"1812",1812,"NAT-HV01",109,37,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",325
"1813",1813,"NAT-HV01",109,37,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",109
"1814",1814,"NAT-HV01",109,37,310,"Native",176.3040086,-39.81786414,"Improving","0-1% improving",241
"1815",1815,"NAT-HV01",109,37,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",325
"1816",1816,"NAT-HV01",109,37,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",109
"1817",1817,"NAT-HV01",109,37,238,"Native",176.3040086,-39.81786414,"Improving","1-2% improving",241
"1818",1818,"NAT-HV02",120,334,120,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% improving",120
"1819",1819,"NAT-HV02",120,334,120,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% improving",336
"1820",1820,"NAT-HV02",120,334,120,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% improving",252
"1821",1821,"NAT-HV02",120,334,250,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% improving",120
"1822",1822,"NAT-HV02",120,334,250,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% improving",336
"1823",1823,"NAT-HV02",120,334,250,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% improving",252
"1824",1824,"NAT-HV02",120,334,322,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% worsening",120
"1825",1825,"NAT-HV02",120,334,322,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% worsening",336
"1826",1826,"NAT-HV02",120,334,322,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% worsening",252
"1827",1827,"NAT-HV02",120,120,120,"Pastoral",176.92789556721,-39.7154664130706,"Indeterminate","0-1% improving",120
